Original_ID,SMILES,Source,InChIKey,MW,LogP,TPSA,RotBonds,Activity_Label
PubChem_167512509,CNC(=O)c1cnc(N2CC3CCCN3CC2C)c(NC(=O)c2cc(F)cc(C(F)(F)F)c2)c1,PubChem,AWYLMTZIYFRULC-UHFFFAOYSA-N,479.47800000000007,3.524300000000001,77.57000000000001,4,Inactive
PubChem_167512510,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2cc(C(F)(F)F)ccn2)c1,PubChem,NQWBVNFGXSGTLL-UHFFFAOYSA-N,429.4020000000001,4.159320000000002,96.01,5,Inactive
PubChem_167512511,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)C(C)Cc2ccc(F)cc2)c1,PubChem,CVFHOQKXAUWYDF-UHFFFAOYSA-N,420.48800000000017,4.449620000000004,83.12,7,Inactive
PubChem_167512513,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2nn(C(C)C)c3ccccc23)c1,PubChem,AOCXTULGHWGJQM-UHFFFAOYSA-N,442.5230000000002,4.676120000000004,100.94,6,Inactive
PubChem_167512514,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2c[nH]nc2-c2ccc(F)cc2)c1,PubChem,OQFUWEMJEATBGV-UHFFFAOYSA-N,444.47000000000014,4.274720000000002,111.8,6,Inactive
PubChem_167512525,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2nn(C)c(C3CC3)c2F)c1,PubChem,HENQWDXEMCZACL-UHFFFAOYSA-N,422.4640000000002,3.4955200000000017,100.94,6,Inactive
PubChem_167512529,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2cncc(C(F)(F)F)c2)c1,PubChem,RDGSKBDXYCNXNB-UHFFFAOYSA-N,429.4020000000001,4.159320000000002,96.01,5,Inactive
PubChem_167512538,CNc1ncc(Br)cc1NC(=O)c1cc(F)cc(C(F)(F)F)c1,PubChem,PTVGYPRHZCAMPK-UHFFFAOYSA-N,392.15,4.296000000000001,54.02,3,Inactive
PubChem_167512541,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2cc(=O)[nH]c3ccccc23)c1,PubChem,SEYAGAHVJXIMMZ-UHFFFAOYSA-N,427.46400000000017,3.5870200000000017,115.98,5,Inactive
PubChem_167512557,CNC(=O)c1cnc(Nc2ccc(C)cc2)c(NC(=O)c2csc3ccccc23)c1,PubChem,DTCZUYQBGPIDAZ-UHFFFAOYSA-N,416.50600000000014,4.960220000000003,83.12,5,Inactive
PubChem_167512566,Cc1ccccc1Nc1ncc(-c2cnn(C)c2)cc1NC(=O)c1cccc2nn(C)cc12,PubChem,ZNNHVDQTWCXAKX-UHFFFAOYSA-N,437.5070000000002,4.673120000000003,89.66,5,Inactive
PubChem_167512568,CNC(=O)c1cnc(Nc2ccccc2C)c(Nc2cc(F)c3c[nH]nc3c2)c1,PubChem,LPONELKGHOOCQJ-UHFFFAOYSA-N,390.4220000000001,4.252220000000002,94.73,5,Inactive
PubChem_167512571,CNC(=O)c1cnc(Nc2ccnc(C)c2)c(NC(=O)c2cc(F)cc(C(F)(F)F)c2)c1,PubChem,LXBQKEPLGVMIQB-UHFFFAOYSA-N,447.3920000000001,4.298420000000003,96.01,5,Inactive
PubChem_167512575,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2nccnc2C(F)(F)F)c1,PubChem,DOTSYZAYCJZVQN-UHFFFAOYSA-N,430.3900000000001,3.554320000000001,108.9,5,Inactive
PubChem_167512578,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2ccc3c(c2)COC3)c1,PubChem,YGYKJQMYCQZLBH-UHFFFAOYSA-N,402.4540000000002,3.7757200000000015,92.35,5,Inactive
PubChem_167512586,CNC(=O)c1cnc(NCCOC)c(NC(=O)c2cc(F)cc(C(F)(F)F)c2)c1,PubChem,AYYPSUPLGNAOAF-UHFFFAOYSA-N,414.359,2.9097,92.35,7,Inactive
PubChem_167512598,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2ccc(C(F)(F)F)n2C)c1,PubChem,RVWKYIRGQNJFLA-UHFFFAOYSA-N,431.4180000000001,4.102820000000002,88.05000000000001,5,Inactive
PubChem_167512601,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2ncn3ccccc23)c1,PubChem,VMEIAEGVEVNBIC-UHFFFAOYSA-N,400.4420000000001,3.393220000000001,100.42,5,Inactive
PubChem_167512602,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)C2CCSc3ccccc32)c1,PubChem,GFCGKSNPMBFABQ-UHFFFAOYSA-N,432.5490000000002,4.711320000000003,83.12,5,Inactive
PubChem_167512604,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2nn(C)c3ccccc23)c1,PubChem,FQFTVIDLGWFACH-UHFFFAOYSA-N,414.46900000000016,3.632220000000002,100.94,5,Inactive
PubChem_169672699,Cc1ccccc1Nc1ncc(-c2cnn(C)c2)cc1NC(=O)c1cccn2nccc12,PubChem,YPPFNNUACBBTEB-UHFFFAOYSA-N,423.4800000000001,4.434120000000002,89.14,5,Inactive
PubChem_169672707,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2nn(C)c3c2CCC3)c1,PubChem,KHKMLVLPVHEINT-UHFFFAOYSA-N,404.4740000000003,2.9677200000000017,100.94,5,Inactive
